ECD,Area,Mean,StdDev,Mode,Min,Max,Perim.,Width,Height,Major,Minor,Circ.,Feret,IntDen,Class
0.2248279562821002,0.0397,0.2186,0.2209,0.016,0.016,0.788,0.7363,0.2222,0.2328,0.2345,0.2157,0.921,0.2468,0.0087,other
0.207449985808745,0.0338,0.2326,0.198,0.02,0.016,0.7,0.6641,0.1904,0.2222,0.2221,0.1938,0.9632,0.2311,0.0079,other
0.6353085358162966,0.317,0.1504,0.125,0.02,0.012,0.5,5.6268,1.1532,1.259,0.7103,0.5682,0.1258,1.631,0.0477,Gymnoplea
1.0122133478908413,0.8047,0.2575,0.2242,0.02,0.012,0.764,9.1856,1.7669,1.5341,1.2472,0.8215,0.1198,1.7689,0.2072,Gymnoplea
0.6743894760295419,0.3572,0.1714,0.1588,0.02,0.012,0.548,6.7351,1.3966,1.5341,0.6965,0.6529,0.099,2.0049,0.0612,Gymnoplea
0.21140176919837783,0.0351,0.119,0.099,0.016,0.016,0.408,0.6915,0.1904,0.2328,0.2322,0.1927,0.9238,0.2477,0.0042,other
0.5675646261158249,0.253,0.136,0.1264,0.02,0.012,0.496,4.3572,1.4812,0.656,1.1195,0.2877,0.1674,1.5728,0.0344,Cyclopoida
0.4301182463579279,0.1453,0.1269,0.1055,0.016,0.012,0.356,2.6224,0.5078,0.7723,0.6218,0.2975,0.2655,0.7827,0.0184,Cyclopoida
0.22875783109789966,0.0411,0.2038,0.1718,0.02,0.012,0.66,0.7338,0.2116,0.2328,0.2393,0.2186,0.9588,0.2515,0.0084,other
0.26582850624566495,0.0555,0.1084,0.1022,0.036,0.016,0.476,0.9381,0.2328,0.3386,0.358,0.1975,0.7928,0.3654,0.006,other
0.6585327546423158,0.3406,0.1683,0.1442,0.016,0.012,0.528,5.3173,1.2802,1.3648,0.8602,0.5042,0.1514,1.4227,0.0573,Gymnoplea
0.5232078956954491,0.215,0.2242,0.1976,0.016,0.012,0.672,2.4268,0.7194,0.4761,0.7404,0.3698,0.4588,0.7627,0.0482,Gymnoplea
0.4608430926701898,0.1668,0.189,0.1827,0.016,0.012,0.644,2.1507,0.529,0.7089,0.7532,0.2819,0.4531,0.8511,0.0315,Cyclopoida
0.31493707392885517,0.0779,0.124,0.1148,0.02,0.012,0.36,2.1295,0.7406,0.4232,0.4521,0.2194,0.2159,0.7425,0.0097,Cyclopoida
0.4381832075126368,0.1508,0.1847,0.1572,0.02,0.012,0.612,2.3108,0.4232,0.8041,0.7067,0.2717,0.3548,0.811,0.0279,Cyclopoida
0.8054287976243247,0.5095,0.2349,0.2036,0.016,0.012,0.636,6.2451,1.6082,1.2379,1.26,0.5149,0.1642,1.6977,0.1197,Gymnoplea
0.2595272084319679,0.0529,0.1149,0.1089,0.044,0.016,0.524,0.8421,0.2328,0.2751,0.2819,0.2391,0.9381,0.2878,0.0061,other
0.9718482876892585,0.7418,0.3703,0.2704,0.02,0.012,0.932,7.6101,1.6611,1.7669,1.298,0.7277,0.161,1.9283,0.2747,Gymnoplea
0.7812752637489792,0.4794,0.4035,0.3287,0.016,0.012,1.016,4.8913,0.931,1.2802,1.181,0.5169,0.2518,1.3597,0.1935,Gymnoplea
0.44035710811018514,0.1523,0.2411,0.2022,0.016,0.012,0.684,1.9201,0.4761,0.5819,0.5748,0.3375,0.5193,0.6286,0.0367,Poecilostomatoida
0.9315110035512266,0.6815,0.2839,0.2523,0.016,0.008,0.904,7.0841,1.7774,1.4071,1.3726,0.6321,0.1706,1.7779,0.1935,Gymnoplea
0.40021685962448345,0.1258,0.1687,0.1184,0.016,0.012,0.488,1.5325,0.4444,0.5078,0.5401,0.2966,0.6732,0.5462,0.0212,Poecilostomatoida
0.21763389226898475,0.0372,0.1964,0.1655,0.016,0.016,0.628,0.6977,0.201,0.2222,0.2303,0.2055,0.9595,0.2378,0.0073,other
0.32449485411882567,0.0827,0.149,0.1315,0.016,0.012,0.484,1.5041,0.4444,0.4232,0.4805,0.2192,0.4595,0.5853,0.0123,Cyclopoida
0.2422732816723524,0.0461,0.2046,0.1741,0.016,0.012,0.604,0.7849,0.2328,0.2433,0.2499,0.235,0.9408,0.2613,0.0094,other
0.7394973863806095,0.4295,0.2759,0.2176,0.02,0.012,0.688,5.0302,1.3013,0.6771,1.2134,0.4507,0.2133,1.3451,0.1185,Gymnoplea
0.604288922147382,0.2868,0.1662,0.1298,0.016,0.012,0.476,3.8121,0.9734,0.8887,0.8718,0.4188,0.248,1.0043,0.0477,Gymnoplea
0.7809492569483263,0.479,0.1602,0.154,0.02,0.012,0.528,7.4289,1.6399,1.788,0.942,0.6474,0.1091,1.8963,0.0768,Gymnoplea
0.8988161609219434,0.6345,0.2561,0.1687,0.02,0.012,0.66,5.9955,1.2167,1.5129,1.3473,0.5996,0.2218,1.5871,0.1625,Gymnoplea
0.46139533144551775,0.1672,0.2282,0.214,0.024,0.012,0.728,2.5006,0.6348,0.6771,0.5856,0.3636,0.3361,0.6909,0.0382,Gymnoplea
1.340351072525894,1.411,0.2196,0.1906,0.02,0.012,0.776,14.5573,3.2904,2.518,2.2534,0.7972,0.0837,3.523,0.3098,Gymnoplea
0.991176892748036,0.7716,0.3376,0.2658,0.02,0.012,0.848,7.3761,1.6082,1.3119,1.5908,0.6176,0.1782,1.8491,0.2605,Gymnoplea
0.8208522199969055,0.5292,0.2636,0.1973,0.024,0.012,0.756,4.2261,1.3013,0.8887,1.2809,0.5261,0.3724,1.4582,0.1395,Gymnoplea
0.2095871281671733,0.0345,0.1889,0.1662,0.02,0.016,0.62,0.6703,0.201,0.2116,0.2171,0.2022,0.9643,0.2289,0.0065,other
1.920533164812129,2.8969,0.1725,0.1153,0.132,0.012,0.68,18.3524,3.0365,7.3637,6.4622,0.5708,0.1081,7.7831,0.4997,other
0.8976112654754345,0.6328,0.3334,0.3298,0.02,0.012,1.02,9.0422,2.2218,1.915,1.0069,0.8001,0.0973,2.2745,0.211,Gymnoplea
1.6317080657996696,2.0911,0.3105,0.2358,0.02,0.012,0.832,12.5026,1.5976,2.8989,2.4022,1.1083,0.1681,2.9926,0.6492,Gymnoplea
0.4188703967392604,0.1378,0.1493,0.1203,0.016,0.012,0.544,2.507,0.4232,0.8887,0.7462,0.2351,0.2755,0.8897,0.0206,Cyclopoida
0.24977737626138796,0.049,0.2763,0.2583,0.016,0.016,0.904,0.8174,0.2433,0.2645,0.2583,0.2417,0.9222,0.2679,0.0135,other
0.8938444016277747,0.6275,0.1882,0.1668,0.02,0.012,0.6,8.3454,1.5129,1.5024,1.1172,0.7152,0.1132,1.6523,0.1181,Gymnoplea
0.9760316733440819,0.7482,0.4983,0.3436,0.016,0.012,1.004,5.3378,0.8887,1.5341,1.482,0.6428,0.33,1.6271,0.3728,Gymnoplea
0.43482878514786905,0.1485,0.135,0.1231,0.016,0.012,0.516,3.0893,0.6771,0.8252,0.5619,0.3366,0.1956,0.8286,0.0201,Cyclopoida
4.586732929822982,16.5233,0.1072,0.1065,0.052,0.012,0.86,35.9991,8.792,13.6694,15.7902,1.3323,0.1602,15.74,1.7706,other
1.2353046564977777,1.1985,0.2175,0.2054,0.02,0.012,0.78,13.0362,2.7191,2.3488,1.4653,1.0414,0.0886,2.9372,0.2607,Gymnoplea
0.5520992184468276,0.2394,0.3658,0.2733,0.016,0.012,0.884,2.4649,0.7935,0.7512,0.9174,0.3323,0.4952,1.0122,0.0876,Poecilostomatoida
1.2617680954663766,1.2504,0.1181,0.0891,0.072,0.012,0.56,8.798,3.7136,0.9628,3.4935,0.4557,0.203,3.7388,0.1477,other
0.47297799949888586,0.1757,0.1856,0.1687,0.016,0.012,0.596,2.961,0.8147,0.5713,0.728,0.3074,0.2519,0.8465,0.0326,Cyclopoida
0.46742689896555367,0.1716,0.2127,0.175,0.02,0.012,0.576,2.1445,0.8041,0.4973,0.775,0.2819,0.4689,0.8508,0.0365,Cyclopoida
0.7994787373389312,0.502,0.1796,0.1649,0.02,0.012,0.608,7.6217,1.6399,1.587,0.9498,0.673,0.1086,1.8443,0.0902,Gymnoplea
0.9894411988323847,0.7689,0.3145,0.2787,0.02,0.012,0.888,9.3092,1.7669,2.2218,1.233,0.794,0.1115,2.3993,0.2418,Gymnoplea
0.45737649393031476,0.1643,0.1373,0.1054,0.02,0.012,0.396,2.8911,0.9205,0.7194,0.7927,0.2639,0.247,0.9521,0.0226,Cyclopoida
0.47297799949888586,0.1757,0.1854,0.1296,0.016,0.016,0.512,1.9562,0.5607,0.6454,0.6868,0.3258,0.5771,0.6961,0.0326,Poecilostomatoida
0.3826519928662906,0.115,0.1408,0.122,0.02,0.012,0.416,2.1791,0.4126,0.656,0.5606,0.2611,0.3042,0.6926,0.0162,Cyclopoida
0.3678931415579092,0.1063,0.26,0.1922,0.016,0.012,0.664,1.4175,0.2539,0.5713,0.5688,0.238,0.665,0.5792,0.0276,Poecilostomatoida
1.0263909583165052,0.8274,0.2675,0.2493,0.02,0.012,0.848,11.5553,3.2481,1.9256,1.1519,0.9146,0.0779,3.2492,0.2213,Gymnoplea
0.6174203751850984,0.2994,0.2026,0.1632,0.016,0.012,0.58,2.5527,0.5184,0.8358,0.8477,0.4497,0.5774,0.8904,0.0607,Gymnoplea
0.49481710202111223,0.1923,0.1937,0.1725,0.02,0.012,0.556,2.4403,0.3809,0.9522,0.8684,0.282,0.4058,0.9732,0.0372,Cyclopoida
0.4373106214342632,0.1502,0.1486,0.1349,0.016,0.012,0.572,3.0785,0.73,0.7723,0.571,0.335,0.1992,0.7864,0.0223,Cyclopoida
0.4783316278367015,0.1797,0.1708,0.1516,0.016,0.012,0.5,2.8866,0.857,0.5607,0.7268,0.3147,0.2709,0.8586,0.0307,Cyclopoida
0.939608588891865,0.6934,0.37,0.3591,0.02,0.012,1.02,7.2276,1.259,1.4706,1.2117,0.7286,0.1668,1.477,0.2566,Gymnoplea
0.7653871664279774,0.4601,0.2349,0.2019,0.02,0.012,0.64,7.5265,1.5129,1.386,0.8463,0.6921,0.1021,2.0095,0.1081,Gymnoplea
1.704114067083527,2.2808,0.3631,0.2518,0.02,0.012,0.868,12.5467,1.3013,3.0047,2.8588,1.0158,0.1821,3.0872,0.8281,Gymnoplea
0.7000499273398749,0.3849,0.248,0.2117,0.02,0.012,0.636,7.2792,1.3119,1.9996,0.8776,0.5585,0.0913,2.0299,0.0955,Gymnoplea
0.9679099426166324,0.7358,0.3357,0.2758,0.016,0.012,0.896,7.6153,1.7245,1.7986,1.1742,0.7978,0.1594,2.0864,0.247,Gymnoplea
1.0620559837790478,0.8859,0.3064,0.3485,0.02,0.012,1.02,11.1457,2.2112,1.8515,1.1408,0.9887,0.0896,2.8304,0.2715,Gymnoplea
0.4342427622600953,0.1481,0.1258,0.0994,0.016,0.008,0.368,2.5775,0.3703,0.9416,0.8039,0.2346,0.2801,0.9726,0.0186,Cyclopoida
0.7502660879497456,0.4421,0.3445,0.2824,0.02,0.016,0.948,4.9079,1.3754,0.9734,1.2898,0.4365,0.2307,1.4114,0.1523,Gymnoplea
0.7214570852710053,0.4088,0.2086,0.1691,0.02,0.012,0.54,4.9195,1.058,1.3648,1.3385,0.3889,0.2123,1.4956,0.0853,Gymnoplea
0.21320096563347296,0.0357,0.1396,0.1188,0.016,0.016,0.496,0.6853,0.201,0.2222,0.2257,0.2015,0.9556,0.2342,0.005,other
0.9740729483650817,0.7452,0.2491,0.2176,0.02,0.012,0.72,9.5628,1.2908,2.4863,1.2227,0.776,0.1024,2.4953,0.1856,Gymnoplea
0.4534624421875849,0.1615,0.2157,0.1973,0.016,0.012,0.732,2.4324,0.5607,0.656,0.6879,0.299,0.3431,0.7981,0.0348,Cyclopoida
0.5204018170271594,0.2127,0.2399,0.1762,0.02,0.016,0.572,2.2039,0.4655,0.8041,0.7268,0.3726,0.5502,0.824,0.051,Gymnoplea
1.63463161249904,2.0986,0.3805,0.3212,0.02,0.012,1.008,20.0754,3.7876,3.5549,2.0562,1.2995,0.0654,3.975,0.7985,Gymnoplea
0.4060597505826003,0.1295,0.1094,0.0847,0.016,0.012,0.296,2.4206,0.5184,0.7829,0.6313,0.2612,0.2778,0.7988,0.0142,Cyclopoida
0.4833626552174903,0.1835,0.1777,0.1449,0.016,0.012,0.544,2.5371,0.6136,0.8464,0.8734,0.2674,0.3582,0.9864,0.0326,Cyclopoida
1.0927814827343614,0.9379,0.3371,0.3351,0.016,0.012,1.02,8.5961,2.2112,1.6928,1.3712,0.8709,0.1595,2.358,0.3162,Gymnoplea
1.0174201442224777,0.813,0.3213,0.3257,0.02,0.012,1.02,11.3808,2.1583,2.5921,1.1798,0.8774,0.0789,3.0229,0.2612,Gymnoplea
0.20560046907827667,0.0332,0.1032,0.0886,0.048,0.016,0.412,0.6615,0.1904,0.2116,0.2186,0.1937,0.9546,0.2279,0.0034,other
0.37047971998808593,0.10780000000000001,0.2764,0.289,0.016,0.012,0.944,1.4567,0.402,0.4338,0.3955,0.347,0.6384,0.4593,0.0298,other
0.3776278975530518,0.112,0.3059,0.2791,0.016,0.016,0.96,1.2271,0.3597,0.3809,0.3921,0.3638,0.9351,0.4121,0.0343,other
1.0534493757135024,0.8716,0.2523,0.2336,0.02,0.012,0.812,9.4906,1.6611,2.2747,1.4434,0.7689,0.1216,2.3521,0.2199,Gymnoplea
0.9896985307480054,0.7693,0.2765,0.2641,0.016,0.012,0.932,9.1226,2.0631,1.9361,1.3094,0.7481,0.1162,2.1734,0.2127,Gymnoplea
0.20216574731145412,0.0321,0.1022,0.0959,0.036,0.012,0.424,0.6553,0.1799,0.2222,0.2258,0.1812,0.94,0.2311,0.0033,other
0.7984428846504276,0.5007,0.2141,0.2,0.02,0.012,0.68,8.0448,2.3911,1.386,0.8414,0.7577,0.0972,2.5127,0.1072,Gymnoplea
0.2185096861184158,0.0375,0.2214,0.188,0.02,0.016,0.688,0.7039,0.201,0.2222,0.231,0.2067,0.9512,0.2417,0.0083,other
0.47633106855611046,0.1782,0.183,0.1451,0.02,0.012,0.476,2.3334,0.9205,0.4338,0.8424,0.2694,0.4113,0.9736,0.0326,Cyclopoida
0.20621881774987083,0.0334,0.1549,0.1427,0.02,0.016,0.564,0.6641,0.201,0.2116,0.218,0.1948,0.9504,0.2279,0.0052,other
0.8895607776048265,0.6215,0.1917,0.1543,0.016,0.012,0.552,7.5764,1.6611,1.7034,1.3218,0.5986,0.1361,1.7745,0.1191,Gymnoplea
0.33851375012865376,0.09,0.2526,0.2198,0.016,0.016,0.796,1.1399,0.3068,0.3703,0.3654,0.3136,0.8704,0.389,0.0227,other
0.9515923308936699,0.7112,0.1697,0.161,0.016,0.012,0.652,10.3468,2.243,1.6399,1.0384,0.8721,0.0835,2.5878,0.1207,Gymnoplea
0.7391529534851757,0.4291,0.1967,0.1837,0.016,0.012,0.58,6.7763,1.714,1.7245,0.8866,0.6162,0.1174,1.8489,0.0844,Gymnoplea
0.61036865154553,0.2926,0.1615,0.1697,0.02,0.012,0.648,6.5664,1.7245,1.6716,0.6912,0.539,0.0853,1.8241,0.0473,Cyclopoida
0.6055518052848384,0.288,0.2914,0.2421,0.016,0.012,0.864,2.7034,0.8358,0.6348,0.8162,0.4493,0.4952,0.8528,0.0839,Gymnoplea
0.726995003435076,0.4151,0.2886,0.2185,0.02,0.012,0.712,3.8247,1.3542,0.6031,1.2923,0.4089,0.3566,1.4097,0.1198,Gymnoplea
1.0882279635068082,0.9301,0.3496,0.2967,0.02,0.012,0.952,12.0044,3.2798,1.9679,1.271,0.9318,0.0811,3.3329,0.3251,Gymnoplea
0.5009546030004122,0.1971,0.1628,0.1393,0.016,0.012,0.488,3.2395,0.5502,0.8993,0.7934,0.3163,0.236,1.0033,0.0321,Cyclopoida
0.6340045143947248,0.3157,0.1651,0.1442,0.02,0.012,0.544,5.8446,1.2908,1.1426,0.6868,0.5852,0.1161,1.6961,0.0521,Gymnoplea
0.8953388282461889,0.6296,0.3496,0.2702,0.016,0.012,1.02,4.2864,1.3225,1.0263,1.3449,0.5961,0.4306,1.4495,0.2201,Gymnoplea
0.45500412083182,0.1626,0.1939,0.1475,0.02,0.012,0.46,2.5816,0.5607,0.8041,0.7611,0.2721,0.3067,0.8669,0.0315,Cyclopoida
0.8612719423983959,0.5826,0.2768,0.2485,0.02,0.012,1.02,5.073,1.3542,0.7512,1.3287,0.5583,0.2845,1.3921,0.1613,Gymnoplea
0.21675455981530703,0.0369,0.1025,0.084,0.052,0.016,0.384,0.7064,0.201,0.2328,0.2358,0.1994,0.9302,0.2443,0.0038,other
0.4290809226343028,0.1446,0.1763,0.1254,0.024,0.012,0.404,2.0528,0.3068,0.8676,0.7741,0.2379,0.4313,0.901,0.0255,Cyclopoida
0.48782012146999626,0.1869,0.1397,0.1489,0.02,0.016,0.528,4.0139,1.1003,0.8464,0.5356,0.4444,0.1458,1.3146,0.0261,Gymnoplea
0.6415904806127333,0.3233,0.1294,0.0953,0.02,0.016,0.396,4.9498,1.0792,1.3331,0.7508,0.5482,0.1658,1.3551,0.0418,Gymnoplea
0.2188008383942852,0.0376,0.1017,0.0871,0.04,0.016,0.404,0.7126,0.201,0.2328,0.2364,0.2026,0.9307,0.2461,0.0038,other
1.5726626515715485,1.9425,0.4264,0.335,0.02,0.012,1.02,9.556,2.4863,2.3911,2.3996,1.0307,0.2673,2.6662,0.8284,Gymnoplea
0.38098465598998676,0.114,0.2291,0.1889,0.02,0.016,0.712,1.2446,0.3597,0.402,0.4053,0.3579,0.9244,0.4157,0.0261,other
1.1216452175945897,0.9881,0.2674,0.187,0.016,0.012,0.74,5.3887,1.8832,0.9205,1.7002,0.7399,0.4276,1.935,0.2642,Gymnoplea
0.4789966241648017,0.1802,0.1897,0.1578,0.02,0.012,0.484,3.2019,0.6771,0.8358,0.6803,0.3373,0.2209,0.9147,0.0342,Cyclopoida
1.3530673085159846,1.4379,0.2357,0.1725,0.016,0.012,0.668,12.3206,2.973,2.2747,1.5812,1.1579,0.119,3.0378,0.3389,Gymnoplea
0.2095871281671733,0.0345,0.1543,0.1317,0.016,0.016,0.512,0.6951,0.1904,0.2222,0.2271,0.1933,0.8967,0.2508,0.0053,other
0.20836858802484853,0.0341,0.099,0.0932,0.036,0.016,0.428,0.6703,0.1904,0.2222,0.2278,0.1908,0.9549,0.2342,0.0034,other
0.4473849085880832,0.1572,0.1889,0.1692,0.016,0.012,0.644,2.0449,0.5184,0.7194,0.7668,0.261,0.4723,0.8231,0.0297,Poecilostomatoida
0.5599990177386658,0.2463,0.1903,0.2567,0.028,0.012,1.02,1.8685,0.5184,0.5713,0.5902,0.5313,0.8863,0.626,0.0469,other
3.824805929343814,11.4897,0.2065,0.1534,0.08,0.012,0.88,40.5764,14.4734,4.9832,7.8592,1.8614,0.0877,14.5746,2.3732,other
1.239112410960415,1.2059,0.2797,0.2358,0.02,0.012,0.868,9.8673,2.0525,1.8303,1.8549,0.8277,0.1556,2.3698,0.3373,Gymnoplea
0.7482268558532573,0.4397,0.2608,0.2143,0.02,0.012,0.812,3.5595,1.1532,0.7723,1.1811,0.474,0.4361,1.2688,0.1147,Gymnoplea
0.4354140193092842,0.1489,0.1254,0.0953,0.016,0.012,0.348,2.2956,0.7723,0.6136,0.7849,0.2415,0.355,0.8707,0.0187,Cyclopoida
0.7841220416189115,0.4829,0.2859,0.2511,0.02,0.012,0.892,8.1183,2.2218,1.3966,0.8602,0.7148,0.0921,2.2234,0.1381,Gymnoplea
0.4935288491140479,0.1913,0.178,0.133,0.016,0.012,0.488,2.3302,0.8358,0.529,0.8474,0.2874,0.4427,0.9383,0.0341,Cyclopoida
0.4937867685720059,0.1915,0.1396,0.12,0.02,0.012,0.416,3.1358,0.6136,0.8041,0.7235,0.337,0.2448,0.9002,0.0267,Cyclopoida
0.43482878514786905,0.1485,0.3029,0.2537,0.016,0.008,0.768,1.8354,0.656,0.4444,0.6673,0.2834,0.5541,0.7441,0.045,Poecilostomatoida
0.854593589292647,0.5736,0.3524,0.2784,0.016,0.012,0.872,3.9598,1.1426,1.0368,1.3475,0.542,0.4597,1.4093,0.2021,Gymnoplea
0.6634447306407262,0.3457,0.2083,0.1888,0.016,0.012,0.668,5.4083,1.1532,0.931,0.7834,0.5618,0.1485,1.2019,0.072,Gymnoplea
1.0645705795149367,0.8901,0.3429,0.254,0.016,0.012,0.816,6.2338,0.8464,1.8409,1.7317,0.6545,0.2878,1.8434,0.3052,Gymnoplea
0.7280450689849141,0.4163,0.3223,0.2125,0.02,0.012,0.684,3.5197,1.2379,0.7829,1.2995,0.4079,0.4223,1.3873,0.1342,Gymnoplea
0.9592550333358184,0.7227,0.4273,0.2893,0.016,0.012,0.9,6.1459,0.8147,1.8198,1.5558,0.5914,0.2404,1.8228,0.3088,Gymnoplea
0.21587164551489146,0.0366,0.1339,0.1108,0.02,0.012,0.48,0.694,0.201,0.2328,0.2286,0.2039,0.9549,0.2366,0.0049,other
0.9827916964627319,0.7586,0.0918,0.0655,0.06,0.012,0.356,8.279,3.0788,2.116,3.3267,0.2903,0.1391,3.6592,0.0697,other
1.0246527844048516,0.8246,0.3011,0.2813,0.02,0.012,0.884,7.8014,1.5129,1.46,1.4366,0.7309,0.1703,1.6847,0.2483,Gymnoplea
0.4231045733500926,0.1406,0.2279,0.2038,0.016,0.016,0.724,2.3766,0.6771,0.656,0.6799,0.2633,0.3128,0.7816,0.032,Cyclopoida
0.528414072636622,0.2193,0.2639,0.18,0.016,0.012,0.624,2.1735,0.7935,0.402,0.8175,0.3415,0.5833,0.8371,0.0579,Poecilostomatoida
0.5169651636618376,0.2099,0.1494,0.1355,0.02,0.012,0.428,2.6059,0.9099,0.4867,0.7983,0.3347,0.3884,0.9647,0.0313,Cyclopoida
1.3840020126790202,1.5044,0.277,0.2624,0.02,0.012,1.004,12.7039,2.5075,1.9361,1.917,0.9992,0.1171,2.7682,0.4168,Gymnoplea
0.6763689587964131,0.3593,0.1781,0.1394,0.016,0.012,0.52,4.8567,1.0157,1.1638,0.9079,0.5039,0.1914,1.1808,0.064,Gymnoplea
0.3349214891450948,0.0881,0.2381,0.2374,0.016,0.016,0.836,1.1363,0.3703,0.328,0.3535,0.3173,0.8574,0.3851,0.021,other
1.0100096649249513,0.8012,0.2547,0.2255,0.02,0.012,0.748,9.4122,1.9467,2.116,1.2584,0.8107,0.1137,2.3204,0.2041,Gymnoplea
0.71284633849365,0.3991,0.2639,0.2024,0.02,0.016,0.7,3.7899,1.1955,1.2273,1.2712,0.3997,0.3491,1.5218,0.1053,Poecilostomatoida
0.746096728955578,0.4372,0.2472,0.2075,0.02,0.012,0.648,7.2226,1.5976,1.7034,0.8662,0.6427,0.1053,2.0279,0.1081,Gymnoplea
0.4314482836218969,0.1462,0.1194,0.0952,0.02,0.016,0.372,3.2536,0.7089,1.0474,0.6408,0.2905,0.1735,1.0907,0.0175,Cyclopoida
0.710699744896844,0.3967,0.1682,0.14,0.02,0.012,0.5,7.2408,1.9044,1.6293,0.8353,0.6047,0.0951,2.0472,0.0667,Gymnoplea
0.28568278705151967,0.0641,0.1294,0.1075,0.016,0.012,0.504,1.0031,0.2962,0.3386,0.3049,0.2678,0.801,0.3466,0.0083,other
0.44295170599478284,0.1541,0.1837,0.1809,0.02,0.012,0.612,1.9438,0.6665,0.4867,0.6938,0.2829,0.5126,0.7749,0.0283,Cyclopoida
0.46442090702092276,0.1694,0.1648,0.1351,0.016,0.008,0.456,1.8143,0.5502,0.5184,0.6727,0.3205,0.6466,0.6977,0.0279,Gymnoplea
0.5457203766706485,0.2339,0.1424,0.1352,0.02,0.012,0.568,4.1913,0.8781,1.2379,0.6449,0.4619,0.1674,1.2636,0.0333,Gymnoplea
0.5932313293857624,0.2764,0.3342,0.2602,0.02,0.012,0.832,2.5382,0.7089,0.8358,0.9291,0.3787,0.5391,0.9947,0.0924,Poecilostomatoida
0.9732229432809769,0.7439,0.1981,0.2081,0.016,0.012,0.748,10.6135,2.3911,2.1372,1.1443,0.8277,0.083,2.6784,0.1474,Gymnoplea
0.8542955618766818,0.5732,0.3406,0.291,0.02,0.012,0.896,5.4862,1.185,1.6716,1.5403,0.4739,0.2393,2.0195,0.1952,Poecilostomatoida
0.3038253889873249,0.0725,0.1266,0.1548,0.028,0.016,0.732,0.9928,0.2751,0.3174,0.3286,0.281,0.9247,0.3381,0.0092,other
1.658602230902513,2.1606,0.4772,0.326,0.016,0.012,1.02,13.0849,2.9941,1.8832,2.1285,1.2924,0.1586,3.1419,1.0311,Gymnoplea
0.4327742333255787,0.1471,0.1638,0.1182,0.016,0.012,0.384,2.0945,0.402,0.8041,0.7404,0.2529,0.4213,0.8684,0.0241,Cyclopoida
0.2123032733700184,0.0354,0.1019,0.0926,0.036,0.016,0.412,0.6915,0.201,0.2222,0.228,0.1976,0.9297,0.2378,0.0036,other
0.5451367807634951,0.2334,0.257,0.2129,0.02,0.012,0.732,2.1167,0.7618,0.4761,0.7843,0.3789,0.6546,0.7965,0.06,Gymnoplea
8.44171669147068,55.9695,0.219,0.1399,0.152,0.012,1.02,77.8797,22.0064,20.8109,27.9447,2.5501,0.116,29.4061,12.2547,other
0.5110199904359729,0.2051,0.2048,0.1961,0.016,0.012,0.588,2.2244,0.656,0.6454,0.7504,0.3479,0.5208,0.869,0.042,Cyclopoida
0.5163490686227129,0.2094,0.1667,0.1495,0.016,0.012,0.516,4.1646,0.9839,1.1638,0.6919,0.3854,0.1517,1.1642,0.0349,Cyclopoida
0.2328948359361322,0.0426,0.114,0.0957,0.016,0.016,0.436,0.7575,0.2222,0.2433,0.2445,0.2221,0.934,0.2557,0.0049,other
0.7233957788694594,0.411,0.1946,0.18,0.016,0.012,0.864,6.4535,1.7034,1.3013,0.824,0.6351,0.124,1.7272,0.08,Gymnoplea
0.4506458780298101,0.1595,0.1685,0.1305,0.016,0.012,0.524,2.1208,0.656,0.6031,0.6966,0.2915,0.4457,0.863,0.0269,Poecilostomatoida
0.6146301106543047,0.2967,0.2095,0.1516,0.016,0.012,0.592,3.1157,1.0474,0.529,0.9584,0.3942,0.3841,1.0885,0.0622,Poecilostomatoida
0.44352622206762776,0.1545,0.1647,0.1275,0.02,0.012,0.404,2.2338,0.4338,0.8464,0.7965,0.2469,0.389,0.9018,0.0254,Cyclopoida
0.8169652191802124,0.5242,0.1902,0.1569,0.02,0.012,0.568,7.0813,1.7669,1.6399,0.9963,0.6699,0.1314,1.9199,0.0997,Gymnoplea
0.4748586351458688,0.1771,0.2142,0.1605,0.02,0.012,0.652,2.0996,0.5078,0.6983,0.7142,0.3157,0.5048,0.773,0.0379,Poecilostomatoida
1.587770228520368,1.98,0.4583,0.396,1.02,0.012,1.02,16.6055,3.8088,3.3433,2.0755,1.2147,0.0902,4.0043,0.9074,Gymnoplea
0.7538214701209452,0.4463,0.1829,0.1608,0.02,0.012,0.572,8.4488,1.4706,1.2379,0.8534,0.6659,0.0786,1.8789,0.0816,Gymnoplea
0.6579524642479542,0.34,0.2359,0.1957,0.02,0.012,0.596,5.6292,1.4389,1.058,0.8664,0.4996,0.1348,1.5091,0.0802,Gymnoplea
0.8390316706084887,0.5529,0.3194,0.2503,0.016,0.012,0.812,4.9725,1.4812,0.656,1.3948,0.5047,0.281,1.4978,0.1766,Gymnoplea
1.0093160851500405,0.8001,0.3001,0.2193,0.016,0.012,0.692,7.6694,1.6399,1.6611,1.396,0.7298,0.1709,1.8056,0.2401,Gymnoplea
0.4345358724941183,0.1483,0.1235,0.1007,0.02,0.012,0.404,2.2541,0.8041,0.3809,0.745,0.2535,0.3668,0.8401,0.0183,Cyclopoida
1.6513319269484552,2.1417,0.3721,0.3649,1.02,0.008,1.02,22.6016,3.5443,3.502,2.2235,1.2264,0.0527,3.7643,0.797,Gymnoplea
